"event","twitter_id","created_at","text","description"
"24 Hours of Le Mans","744469919329296384","2016-06-19 10:00:00","3 hours later! Chequered flag will be out, 2016 @24hoursoflemans Champion will lift this trophy! 🏆 #LeMans24 #WEC https://t.co/b8QvKaKHdg","The 84th 24 Hours of Le Mans (French: 84e 24 Heures du Mans) was an automobile endurance event held from 15 to 19 June 2016 at the Circuit de la Sarthe, Le Mans, France. It was the 84th running of the 24 Hour race organised by the Automobile Club de l'Ouest as well as the third round of the 2016 FIA World Endurance Championship."
"24 Hours of Le Mans","744572580380696576","2016-06-19 16:48:00","Competed together for 24 hours. Head to head for 24 hours. Gained our respect forever. #LEMANS24 https://t.co/9NVoLVNaax","The 84th 24 Hours of Le Mans (French: 84e 24 Heures du Mans) was an automobile endurance event held from 15 to 19 June 2016 at the Circuit de la Sarthe, Le Mans, France. It was the 84th running of the 24 Hour race organised by the Automobile Club de l'Ouest as well as the third round of the 2016 FIA World Endurance Championship."
"24 Hours of Le Mans","744516170754162688","2016-06-19 13:04:00","50 years to the day following the '66 Le Mans 1-2-3, the No. 68 #FordGT has won the GTE Pro Class at #LeMans24 https://t.co/jkMLuWlEYm","The 84th 24 Hours of Le Mans (French: 84e 24 Heures du Mans) was an automobile endurance event held from 15 to 19 June 2016 at the Circuit de la Sarthe, Le Mans, France. It was the 84th running of the 24 Hour race organised by the Automobile Club de l'Ouest as well as the third round of the 2016 FIA World Endurance Championship."
"24 Hours of Le Mans","744157999661453314","2016-06-18 13:21:00","Have you ever seen a selfie like this? #LeMans24 #magic https://t.co/9BJ25wHQ1O","The 84th 24 Hours of Le Mans (French: 84e 24 Heures du Mans) was an automobile endurance event held from 15 to 19 June 2016 at the Circuit de la Sarthe, Le Mans, France. It was the 84th running of the 24 Hour race organised by the Automobile Club de l'Ouest as well as the third round of the 2016 FIA World Endurance Championship."
"24 Hours of Le Mans","744507678102290432","2016-06-19 12:30:00","We must not forget the team effort that is involved with racing at #LeMans24. @FIAWEC #Toyota #TS050 https://t.co/BO3U79Owbo","The 84th 24 Hours of Le Mans (French: 84e 24 Heures du Mans) was an automobile endurance event held from 15 to 19 June 2016 at the Circuit de la Sarthe, Le Mans, France. It was the 84th running of the 24 Hour race organised by the Automobile Club de l'Ouest as well as the third round of the 2016 FIA World Endurance Championship."
"24 Hours of Le Mans","744555341896101889","2016-06-19 15:40:00","So awesome to see the #Forza6 [E] cover car #FordGT take #LEMANS24 in real life. Congrats, @FordPerformance! https://t.co/gfqxQosHtk","The 84th 24 Hours of Le Mans (French: 84e 24 Heures du Mans) was an automobile endurance event held from 15 to 19 June 2016 at the Circuit de la Sarthe, Le Mans, France. It was the 84th running of the 24 Hour race organised by the Automobile Club de l'Ouest as well as the third round of the 2016 FIA World Endurance Championship."
"24 Hours of Le Mans","744516366129045504","2016-06-19 13:05:00","Chequered Flag out for the #LeMans24!  2016 Champions @Porsche_Team @NeelJani @RomainDumas @LiebMarc   #WEC https://t.co/j2DbOV909l","The 84th 24 Hours of Le Mans (French: 84e 24 Heures du Mans) was an automobile endurance event held from 15 to 19 June 2016 at the Circuit de la Sarthe, Le Mans, France. It was the 84th running of the 24 Hour race organised by the Automobile Club de l'Ouest as well as the third round of the 2016 FIA World Endurance Championship."
"24 Hours of Le Mans","744130691026325505","2016-06-18 11:32:00","@ProtonRacing @PatrickDempsey with @ChristensenMK and @Philipp_Eng at #LeMans24 #gridwalk. https://t.co/XQkoK7AeT0","The 84th 24 Hours of Le Mans (French: 84e 24 Heures du Mans) was an automobile endurance event held from 15 to 19 June 2016 at the Circuit de la Sarthe, Le Mans, France. It was the 84th running of the 24 Hour race organised by the Automobile Club de l'Ouest as well as the third round of the 2016 FIA World Endurance Championship."
"24 Hours of Le Mans","744525076872179712","2016-06-19 13:39:00","Huge win for @Porsche_Team in the 84th edition of the @24hoursoflemans #LeMans24 https://t.co/yPzadxVri8","The 84th 24 Hours of Le Mans (French: 84e 24 Heures du Mans) was an automobile endurance event held from 15 to 19 June 2016 at the Circuit de la Sarthe, Le Mans, France. It was the 84th running of the 24 Hour race organised by the Automobile Club de l'Ouest as well as the third round of the 2016 FIA World Endurance Championship."
"24 Hours of Le Mans","744520093497987072","2016-06-19 13:19:00","Past. Present. Future. Combined in one single moment. Porsche wins the 24h of Le Mans. For the 18th time. #LEMANS24 https://t.co/WeTToGAq5T","The 84th 24 Hours of Le Mans (French: 84e 24 Heures du Mans) was an automobile endurance event held from 15 to 19 June 2016 at the Circuit de la Sarthe, Le Mans, France. It was the 84th running of the 24 Hour race organised by the Automobile Club de l'Ouest as well as the third round of the 2016 FIA World Endurance Championship."
"24 Hours of Le Mans","744580750608113668","2016-06-19 17:20:00","It hardly sinks in, but it happened. We lost the #LeMans24 win on the penultimate lap. https://t.co/O51T7naaTu https://t.co/TKwlQfKgRA","The 84th 24 Hours of Le Mans (French: 84e 24 Heures du Mans) was an automobile endurance event held from 15 to 19 June 2016 at the Circuit de la Sarthe, Le Mans, France. It was the 84th running of the 24 Hour race organised by the Automobile Club de l'Ouest as well as the third round of the 2016 FIA World Endurance Championship."
"24 Hours of Le Mans","744065054232973312","2016-06-18 07:11:00","Race day #RedBull #LeMans24 #Porsche https://t.co/27XHK3y8qb","The 84th 24 Hours of Le Mans (French: 84e 24 Heures du Mans) was an automobile endurance event held from 15 to 19 June 2016 at the Circuit de la Sarthe, Le Mans, France. It was the 84th running of the 24 Hour race organised by the Automobile Club de l'Ouest as well as the third round of the 2016 FIA World Endurance Championship."
"24 Hours of Le Mans","744515465326764032","2016-06-19 13:01:00","BREAKING NEWS: @Porsche_Team wins #LeMans24 https://t.co/YwLEElMzHR","The 84th 24 Hours of Le Mans (French: 84e 24 Heures du Mans) was an automobile endurance event held from 15 to 19 June 2016 at the Circuit de la Sarthe, Le Mans, France. It was the 84th running of the 24 Hour race organised by the Automobile Club de l'Ouest as well as the third round of the 2016 FIA World Endurance Championship."
"24 Hours of Le Mans","744522950305583104","2016-06-19 13:31:00","Last minute victory for @Porsche_Team ! Incredible race for #LeMans24 @FIAWEC https://t.co/2sP8HGNak3","The 84th 24 Hours of Le Mans (French: 84e 24 Heures du Mans) was an automobile endurance event held from 15 to 19 June 2016 at the Circuit de la Sarthe, Le Mans, France. It was the 84th running of the 24 Hour race organised by the Automobile Club de l'Ouest as well as the third round of the 2016 FIA World Endurance Championship."
"24 Hours of Le Mans","744520426647355392","2016-06-19 13:21:00","The 2016 @24hoursoflemans Champion @Porsche_Team #2 heading to own the podium.🏆  Congratulations!  #LeMans24 #WEC https://t.co/JgQs43zGh1","The 84th 24 Hours of Le Mans (French: 84e 24 Heures du Mans) was an automobile endurance event held from 15 to 19 June 2016 at the Circuit de la Sarthe, Le Mans, France. It was the 84th running of the 24 Hour race organised by the Automobile Club de l'Ouest as well as the third round of the 2016 FIA World Endurance Championship."
"24 Hours of Le Mans","744529887784931328","2016-06-19 13:58:00","Relive the dramatic closing moments of the #LeMans24. https://t.co/W0LBxl494F","The 84th 24 Hours of Le Mans (French: 84e 24 Heures du Mans) was an automobile endurance event held from 15 to 19 June 2016 at the Circuit de la Sarthe, Le Mans, France. It was the 84th running of the 24 Hour race organised by the Automobile Club de l'Ouest as well as the third round of the 2016 FIA World Endurance Championship."
"24 Hours of Le Mans","744520873814667264","2016-06-19 13:23:00","History has a tendency to repeat! #FordLeMans #LeMans24 🎉🎉 @FordPerformance https://t.co/BFZPYfU4n9","The 84th 24 Hours of Le Mans (French: 84e 24 Heures du Mans) was an automobile endurance event held from 15 to 19 June 2016 at the Circuit de la Sarthe, Le Mans, France. It was the 84th running of the 24 Hour race organised by the Automobile Club de l'Ouest as well as the third round of the 2016 FIA World Endurance Championship."
"24 Hours of Le Mans","744533485021454336","2016-06-19 14:13:00","Congratulations to @fordperformance #68 on their #LeMans24 LMGTE-Pro Victory  #WEC https://t.co/Mxm2Y18YOn","The 84th 24 Hours of Le Mans (French: 84e 24 Heures du Mans) was an automobile endurance event held from 15 to 19 June 2016 at the Circuit de la Sarthe, Le Mans, France. It was the 84th running of the 24 Hour race organised by the Automobile Club de l'Ouest as well as the third round of the 2016 FIA World Endurance Championship."
"24 Hours of Le Mans","744525059730055169","2016-06-19 13:39:00","The win by the No. 68 #FordGT is the 1st for @Ford at #LeMans24 since '80, and @MichelinUSA's 14th-consec in GTE Pro https://t.co/5cKgxiOyIL","The 84th 24 Hours of Le Mans (French: 84e 24 Heures du Mans) was an automobile endurance event held from 15 to 19 June 2016 at the Circuit de la Sarthe, Le Mans, France. It was the 84th running of the 24 Hour race organised by the Automobile Club de l'Ouest as well as the third round of the 2016 FIA World Endurance Championship."
"24 Hours of Le Mans","744526723245576192","2016-06-19 13:46:00","What a Le Mans race! Congratulations to @Porsche_Team and @Toyota_Hybrid – winner of the hearts #WEC #LeMans24 https://t.co/uGECFk8BSP","The 84th 24 Hours of Le Mans (French: 84e 24 Heures du Mans) was an automobile endurance event held from 15 to 19 June 2016 at the Circuit de la Sarthe, Le Mans, France. It was the 84th running of the 24 Hour race organised by the Automobile Club de l'Ouest as well as the third round of the 2016 FIA World Endurance Championship."
"24 Hours of Le Mans","744538805009547264","2016-06-19 14:34:00","What an experience. Big thank u to everyone @CGRTeams and @FordPerformance for such a special experience! #LeMans24 https://t.co/NSw1ViGdT0","The 84th 24 Hours of Le Mans (French: 84e 24 Heures du Mans) was an automobile endurance event held from 15 to 19 June 2016 at the Circuit de la Sarthe, Le Mans, France. It was the 84th running of the 24 Hour race organised by the Automobile Club de l'Ouest as well as the third round of the 2016 FIA World Endurance Championship."
"24 Hours of Le Mans","744147575616471040","2016-06-18 12:39:00","#Now with #BradPitt and .@AdrianaKarembeu at #LeMans24 #2016 cc .@TF1 https://t.co/NMql8cXSZR","The 84th 24 Hours of Le Mans (French: 84e 24 Heures du Mans) was an automobile endurance event held from 15 to 19 June 2016 at the Circuit de la Sarthe, Le Mans, France. It was the 84th running of the 24 Hour race organised by the Automobile Club de l'Ouest as well as the third round of the 2016 FIA World Endurance Championship."
"24 Hours of Le Mans","744526104854151168","2016-06-19 13:43:00","I have never seen anything like that last lap of #LeMans24 in my life, as a racer, I feel so much for @Toyota_Hybrid & drivers.","The 84th 24 Hours of Le Mans (French: 84e 24 Heures du Mans) was an automobile endurance event held from 15 to 19 June 2016 at the Circuit de la Sarthe, Le Mans, France. It was the 84th running of the 24 Hour race organised by the Automobile Club de l'Ouest as well as the third round of the 2016 FIA World Endurance Championship."
"24 Hours of Le Mans","744308115642908672","2016-06-18 23:17:00","1:15 lap 139: pitstop #911RSR #77 Fuel, tyres (slicks-slicks), @RichardLietz out, @Philipp_Eng in. #LeMans24 https://t.co/OVeWNQooAr","The 84th 24 Hours of Le Mans (French: 84e 24 Heures du Mans) was an automobile endurance event held from 15 to 19 June 2016 at the Circuit de la Sarthe, Le Mans, France. It was the 84th running of the 24 Hour race organised by the Automobile Club de l'Ouest as well as the third round of the 2016 FIA World Endurance Championship."
"24 Hours of Le Mans","744153309481734144","2016-06-18 13:02:00","Gentlemen, please start your engines for the #LeMans24 RACE!  #WEC https://t.co/zLO9FGWUVr","The 84th 24 Hours of Le Mans (French: 84e 24 Heures du Mans) was an automobile endurance event held from 15 to 19 June 2016 at the Circuit de la Sarthe, Le Mans, France. It was the 84th running of the 24 Hour race organised by the Automobile Club de l'Ouest as well as the third round of the 2016 FIA World Endurance Championship."
"24 Hours of Le Mans","744517448930594817","2016-06-19 13:09:00","Congrats to our friends at @FordPerformance on your stunning return to #LeMans24 and the win in the GTE-Pro class! https://t.co/aeFPkATxyP","The 84th 24 Hours of Le Mans (French: 84e 24 Heures du Mans) was an automobile endurance event held from 15 to 19 June 2016 at the Circuit de la Sarthe, Le Mans, France. It was the 84th running of the 24 Hour race organised by the Automobile Club de l'Ouest as well as the third round of the 2016 FIA World Endurance Championship."
"24 Hours of Le Mans","744514759022743552","2016-06-19 12:58:00","More drama! The lead Toyota breaks down with 3 minutes to go! @Porsche are going to win Le Mans! #PHLM16 #ZutoLM24 #LeMans24","The 84th 24 Hours of Le Mans (French: 84e 24 Heures du Mans) was an automobile endurance event held from 15 to 19 June 2016 at the Circuit de la Sarthe, Le Mans, France. It was the 84th running of the 24 Hour race organised by the Automobile Club de l'Ouest as well as the third round of the 2016 FIA World Endurance Championship."
"24 Hours of Le Mans","744514476049850368","2016-06-19 12:57:00","Unbelievable!!!!!! Toyota have stopped. Disaster!!!! Porsche are going to win!!!!! #LeMans24","The 84th 24 Hours of Le Mans (French: 84e 24 Heures du Mans) was an automobile endurance event held from 15 to 19 June 2016 at the Circuit de la Sarthe, Le Mans, France. It was the 84th running of the 24 Hour race organised by the Automobile Club de l'Ouest as well as the third round of the 2016 FIA World Endurance Championship."
"24 Hours of Le Mans","744165740773769216","2016-06-18 13:51:00","Finally green at #LeMans24 after 7 laps behind the Safety Car. #911RSR @porschelemans @PorscheNewsroom @24hoursoflemans","The 84th 24 Hours of Le Mans (French: 84e 24 Heures du Mans) was an automobile endurance event held from 15 to 19 June 2016 at the Circuit de la Sarthe, Le Mans, France. It was the 84th running of the 24 Hour race organised by the Automobile Club de l'Ouest as well as the third round of the 2016 FIA World Endurance Championship."
"24 Hours of Le Mans","744513714381029378","2016-06-19 12:54:00","The leading Toyota is slowing with SIX MINUTES remaining! #LeMans24","The 84th 24 Hours of Le Mans (French: 84e 24 Heures du Mans) was an automobile endurance event held from 15 to 19 June 2016 at the Circuit de la Sarthe, Le Mans, France. It was the 84th running of the 24 Hour race organised by the Automobile Club de l'Ouest as well as the third round of the 2016 FIA World Endurance Championship."
"24 Hours of Le Mans","744513949283008512","2016-06-19 12:55:00","RACE LEADING TOYOTA has slowed, losing power! 5 minutes left!   #LeMans24","The 84th 24 Hours of Le Mans (French: 84e 24 Heures du Mans) was an automobile endurance event held from 15 to 19 June 2016 at the Circuit de la Sarthe, Le Mans, France. It was the 84th running of the 24 Hour race organised by the Automobile Club de l'Ouest as well as the third round of the 2016 FIA World Endurance Championship."
"24 Hours of Le Mans","744152740566286336","2016-06-18 13:00:00","@24hoursoflemans @FordPerformance @FIAWEC The 84th running of Le Mans is a go... good luck and safe race to all #LeMans24","The 84th 24 Hours of Le Mans (French: 84e 24 Heures du Mans) was an automobile endurance event held from 15 to 19 June 2016 at the Circuit de la Sarthe, Le Mans, France. It was the 84th running of the 24 Hour race organised by the Automobile Club de l'Ouest as well as the third round of the 2016 FIA World Endurance Championship."
"24 Hours of Le Mans","744515750342365184","2016-06-19 13:02:00","Different emotions, but both are beautiful to see. Feeling sorry for Toyota, race just 6 minutes to long. Congratulations Porsche. #LeMans24","The 84th 24 Hours of Le Mans (French: 84e 24 Heures du Mans) was an automobile endurance event held from 15 to 19 June 2016 at the Circuit de la Sarthe, Le Mans, France. It was the 84th running of the 24 Hour race organised by the Automobile Club de l'Ouest as well as the third round of the 2016 FIA World Endurance Championship."
"24 Hours of Le Mans","744281150932279296","2016-06-18 21:30:00","uh, Safety Car. No Virtual Safety Car, just Safety Car #LeMans24","The 84th 24 Hours of Le Mans (French: 84e 24 Heures du Mans) was an automobile endurance event held from 15 to 19 June 2016 at the Circuit de la Sarthe, Le Mans, France. It was the 84th running of the 24 Hour race organised by the Automobile Club de l'Ouest as well as the third round of the 2016 FIA World Endurance Championship."
"24 Hours of Le Mans","744515276021075968","2016-06-19 13:00:00","Heartbreaking scenes for Toyota! Porsche on for their second win in a row! #LeMans24","The 84th 24 Hours of Le Mans (French: 84e 24 Heures du Mans) was an automobile endurance event held from 15 to 19 June 2016 at the Circuit de la Sarthe, Le Mans, France. It was the 84th running of the 24 Hour race organised by the Automobile Club de l'Ouest as well as the third round of the 2016 FIA World Endurance Championship."
"24 Hours of Le Mans","744484977694343168","2016-06-19 11:00:00","The final 2 hours of the #LeMans24 will be on FS2.  However, you can watch on #FOXSportsGO with FS1 authentication.","The 84th 24 Hours of Le Mans (French: 84e 24 Heures du Mans) was an automobile endurance event held from 15 to 19 June 2016 at the Circuit de la Sarthe, Le Mans, France. It was the 84th running of the 24 Hour race organised by the Automobile Club de l'Ouest as well as the third round of the 2016 FIA World Endurance Championship."
"24 Hours of Le Mans","744500179731161089","2016-06-19 12:00:00","Into the final hour of this 24 hours endurance racing! Let's all give our best to this last 60 mins! #LeMans24 #WEC https://t.co/GuX8PX58vY","The 84th 24 Hours of Le Mans (French: 84e 24 Heures du Mans) was an automobile endurance event held from 15 to 19 June 2016 at the Circuit de la Sarthe, Le Mans, France. It was the 84th running of the 24 Hour race organised by the Automobile Club de l'Ouest as well as the third round of the 2016 FIA World Endurance Championship."
"24 Hours of Le Mans","744507760956551168","2016-06-19 12:30:00","It has come down to this. 30 minutes to go & the gap at the front is just 34 seconds Gap increased by Toyota by quicker pit stop. #LeMans24","The 84th 24 Hours of Le Mans (French: 84e 24 Heures du Mans) was an automobile endurance event held from 15 to 19 June 2016 at the Circuit de la Sarthe, Le Mans, France. It was the 84th running of the 24 Hour race organised by the Automobile Club de l'Ouest as well as the third round of the 2016 FIA World Endurance Championship."
"24 Hours of Le Mans","744400734674890753","2016-06-19 05:25:00","Safety car! Ed Brown and Pierre Thiriet have gone off at two separate places. #LeMans24","The 84th 24 Hours of Le Mans (French: 84e 24 Heures du Mans) was an automobile endurance event held from 15 to 19 June 2016 at the Circuit de la Sarthe, Le Mans, France. It was the 84th running of the 24 Hour race organised by the Automobile Club de l'Ouest as well as the third round of the 2016 FIA World Endurance Championship."
"24 Hours of Le Mans","744519263088607232","2016-06-19 13:16:00","W I I N!!!!!!! #LeMans24 Champion 󾟛 🍾🍾  Oh Yeah! #Ferrari win @24hoursoflemans in GTE-Am #TeamUs https://t.co/FjhKz3cfF2","The 84th 24 Hours of Le Mans (French: 84e 24 Heures du Mans) was an automobile endurance event held from 15 to 19 June 2016 at the Circuit de la Sarthe, Le Mans, France. It was the 84th running of the 24 Hour race organised by the Automobile Club de l'Ouest as well as the third round of the 2016 FIA World Endurance Championship."
"24 Hours of Le Mans","744454884896968704","2016-06-19 09:00:00","Matt is now heading out for his next run with 4 hours remaining #LeMans24 https://t.co/0wTjA8pWzY","The 84th 24 Hours of Le Mans (French: 84e 24 Heures du Mans) was an automobile endurance event held from 15 to 19 June 2016 at the Circuit de la Sarthe, Le Mans, France. It was the 84th running of the 24 Hour race organised by the Automobile Club de l'Ouest as well as the third round of the 2016 FIA World Endurance Championship."
"24 Hours of Le Mans","744165990607560704","2016-06-18 13:52:00","Finally green flag!! #LeMans24","The 84th 24 Hours of Le Mans (French: 84e 24 Heures du Mans) was an automobile endurance event held from 15 to 19 June 2016 at the Circuit de la Sarthe, Le Mans, France. It was the 84th running of the 24 Hour race organised by the Automobile Club de l'Ouest as well as the third round of the 2016 FIA World Endurance Championship."
"24 Hours of Le Mans","744333882376454144","2016-06-19 01:00:00","We have reached the half way point of #LeMans24 and we are currently in 4th #95 and 7th #97 in GTE Pro and 8th #98 in GTE Am #alongwaytogo","The 84th 24 Hours of Le Mans (French: 84e 24 Heures du Mans) was an automobile endurance event held from 15 to 19 June 2016 at the Circuit de la Sarthe, Le Mans, France. It was the 84th running of the 24 Hour race organised by the Automobile Club de l'Ouest as well as the third round of the 2016 FIA World Endurance Championship."
"24 Hours of Le Mans","744165185456308225","2016-06-18 13:49:00","The Weather God has listened to us! @circuitamericas! Safety car still on track but we saw the blue sky! #LeMans24 https://t.co/lZPy3VxnaF","The 84th 24 Hours of Le Mans (French: 84e 24 Heures du Mans) was an automobile endurance event held from 15 to 19 June 2016 at the Circuit de la Sarthe, Le Mans, France. It was the 84th running of the 24 Hour race organised by the Automobile Club de l'Ouest as well as the third round of the 2016 FIA World Endurance Championship."
"24 Hours of Le Mans","744524120994373634","2016-06-19 13:35:00","🏁 VICTORY at Le Mans 24 as Ford takes the first and third place on the podium GTE PRO!! 🏁 #lemans24 #fordperformance https://t.co/Yy8DycGXGf","The 84th 24 Hours of Le Mans (French: 84e 24 Heures du Mans) was an automobile endurance event held from 15 to 19 June 2016 at the Circuit de la Sarthe, Le Mans, France. It was the 84th running of the 24 Hour race organised by the Automobile Club de l'Ouest as well as the third round of the 2016 FIA World Endurance Championship."
"24 Hours of Le Mans","744243370696970240","2016-06-18 19:00:00","#LeMans24 after 6 hrs: #919Hybrid no 1 P2 due to earlier pit stop, no 2 on P4. Still 5 cars in same lap @Chopard https://t.co/cpYiIraBKu","The 84th 24 Hours of Le Mans (French: 84e 24 Heures du Mans) was an automobile endurance event held from 15 to 19 June 2016 at the Circuit de la Sarthe, Le Mans, France. It was the 84th running of the 24 Hour race organised by the Automobile Club de l'Ouest as well as the third round of the 2016 FIA World Endurance Championship."
"24 Hours of Le Mans","744509830073749504","2016-06-19 12:39:00","aaaaaaand Hindy's mounted the soapbox over a really weird flag for the 82 Ferrari. #LeMans24 #LM24","The 84th 24 Hours of Le Mans (French: 84e 24 Heures du Mans) was an automobile endurance event held from 15 to 19 June 2016 at the Circuit de la Sarthe, Le Mans, France. It was the 84th running of the 24 Hour race organised by the Automobile Club de l'Ouest as well as the third round of the 2016 FIA World Endurance Championship."
"24 Hours of Le Mans","744296353262637056","2016-06-18 22:30:00","Coverage of the #LeMans24 continues at https://t.co/YM9ghBAlNB - we'll be back on FS2 in 30 minutes.  The No. 1 Porsche has slowed on track.","The 84th 24 Hours of Le Mans (French: 84e 24 Heures du Mans) was an automobile endurance event held from 15 to 19 June 2016 at the Circuit de la Sarthe, Le Mans, France. It was the 84th running of the 24 Hour race organised by the Automobile Club de l'Ouest as well as the third round of the 2016 FIA World Endurance Championship."
"24 Hours of Le Mans","744511054005305344","2016-06-19 12:44:00","It's Now or Never! Participate in #AudiLeMans contest by @AudiIN & WIN BIG! Click at https://t.co/anM4gUdyK0 #LeMans24","The 84th 24 Hours of Le Mans (French: 84e 24 Heures du Mans) was an automobile endurance event held from 15 to 19 June 2016 at the Circuit de la Sarthe, Le Mans, France. It was the 84th running of the 24 Hour race organised by the Automobile Club de l'Ouest as well as the third round of the 2016 FIA World Endurance Championship."
"24 Hours of Le Mans","744461664947339264","2016-06-19 09:27:00","Big contact and front-end damage for the No. 44 @ManorWEC car. #LeMans24 #WEC #TheApex","The 84th 24 Hours of Le Mans (French: 84e 24 Heures du Mans) was an automobile endurance event held from 15 to 19 June 2016 at the Circuit de la Sarthe, Le Mans, France. It was the 84th running of the 24 Hour race organised by the Automobile Club de l'Ouest as well as the third round of the 2016 FIA World Endurance Championship."
"24 Hours of Le Mans","744164709222465536","2016-06-18 13:47:00","Meanwhile in #LeMans24 after 46 mins cars still behind Safety Car - no racing - crowd not happy. Very reminiscent of MonacoGP #F1 this year","The 84th 24 Hours of Le Mans (French: 84e 24 Heures du Mans) was an automobile endurance event held from 15 to 19 June 2016 at the Circuit de la Sarthe, Le Mans, France. It was the 84th running of the 24 Hour race organised by the Automobile Club de l'Ouest as well as the third round of the 2016 FIA World Endurance Championship."
"24 Hours of Le Mans","744514759022743552","2016-06-19 12:58:00","More drama! The lead Toyota breaks down with 3 minutes to go! @Porsche are going to win Le Mans! #PHLM16 #ZutoLM24 #LeMans24","The 84th 24 Hours of Le Mans (French: 84e 24 Heures du Mans) was an automobile endurance event held from 15 to 19 June 2016 at the Circuit de la Sarthe, Le Mans, France. It was the 84th running of the 24 Hour race organised by the Automobile Club de l'Ouest as well as the third round of the 2016 FIA World Endurance Championship."
"24 Hours of Le Mans","744514476049850368","2016-06-19 12:57:00","Unbelievable!!!!!! Toyota have stopped. Disaster!!!! Porsche are going to win!!!!! #LeMans24","The 84th 24 Hours of Le Mans (French: 84e 24 Heures du Mans) was an automobile endurance event held from 15 to 19 June 2016 at the Circuit de la Sarthe, Le Mans, France. It was the 84th running of the 24 Hour race organised by the Automobile Club de l'Ouest as well as the third round of the 2016 FIA World Endurance Championship."
"24 Hours of Le Mans","744165740773769216","2016-06-18 13:51:00","Finally green at #LeMans24 after 7 laps behind the Safety Car. #911RSR @porschelemans @PorscheNewsroom @24hoursoflemans","The 84th 24 Hours of Le Mans (French: 84e 24 Heures du Mans) was an automobile endurance event held from 15 to 19 June 2016 at the Circuit de la Sarthe, Le Mans, France. It was the 84th running of the 24 Hour race organised by the Automobile Club de l'Ouest as well as the third round of the 2016 FIA World Endurance Championship."
"24 Hours of Le Mans","744513714381029378","2016-06-19 12:54:00","The leading Toyota is slowing with SIX MINUTES remaining! #LeMans24","The 84th 24 Hours of Le Mans (French: 84e 24 Heures du Mans) was an automobile endurance event held from 15 to 19 June 2016 at the Circuit de la Sarthe, Le Mans, France. It was the 84th running of the 24 Hour race organised by the Automobile Club de l'Ouest as well as the third round of the 2016 FIA World Endurance Championship."
"24 Hours of Le Mans","744514017113292800","2016-06-19 12:55:00","Wow! The lead Toyota has lost power at #LeMans24!","The 84th 24 Hours of Le Mans (French: 84e 24 Heures du Mans) was an automobile endurance event held from 15 to 19 June 2016 at the Circuit de la Sarthe, Le Mans, France. It was the 84th running of the 24 Hour race organised by the Automobile Club de l'Ouest as well as the third round of the 2016 FIA World Endurance Championship."
"24 Hours of Le Mans","744152879066419200","2016-06-18 13:00:00","The greatest race in the world is underway #LeMans24 https://t.co/IU5EslvUiF","The 84th 24 Hours of Le Mans (French: 84e 24 Heures du Mans) was an automobile endurance event held from 15 to 19 June 2016 at the Circuit de la Sarthe, Le Mans, France. It was the 84th running of the 24 Hour race organised by the Automobile Club de l'Ouest as well as the third round of the 2016 FIA World Endurance Championship."
"24 Hours of Le Mans","744515738883481600","2016-06-19 13:02:00","I cant belive!!! #Porsche wins #LeMans24 in last lap! #Toyota just stopped! :(","The 84th 24 Hours of Le Mans (French: 84e 24 Heures du Mans) was an automobile endurance event held from 15 to 19 June 2016 at the Circuit de la Sarthe, Le Mans, France. It was the 84th running of the 24 Hour race organised by the Automobile Club de l'Ouest as well as the third round of the 2016 FIA World Endurance Championship."
"24 Hours of Le Mans","744281252300099584","2016-06-18 21:30:00","First Safety Car of the race at 8.5 hours. Very smooth and fast race, Slow Zones seem to have worked well thus far. #LeMans24","The 84th 24 Hours of Le Mans (French: 84e 24 Heures du Mans) was an automobile endurance event held from 15 to 19 June 2016 at the Circuit de la Sarthe, Le Mans, France. It was the 84th running of the 24 Hour race organised by the Automobile Club de l'Ouest as well as the third round of the 2016 FIA World Endurance Championship."
"24 Hours of Le Mans","744515246862245888","2016-06-19 13:00:00","BREAKING: Porsche win the #LeMans24 on the final lap of the race! https://t.co/3klWC7hLMr https://t.co/AvoS3vBOco","The 84th 24 Hours of Le Mans (French: 84e 24 Heures du Mans) was an automobile endurance event held from 15 to 19 June 2016 at the Circuit de la Sarthe, Le Mans, France. It was the 84th running of the 24 Hour race organised by the Automobile Club de l'Ouest as well as the third round of the 2016 FIA World Endurance Championship."
"24 Hours of Le Mans","744484977694343168","2016-06-19 11:00:00","The final 2 hours of the #LeMans24 will be on FS2.  However, you can watch on #FOXSportsGO with FS1 authentication.","The 84th 24 Hours of Le Mans (French: 84e 24 Heures du Mans) was an automobile endurance event held from 15 to 19 June 2016 at the Circuit de la Sarthe, Le Mans, France. It was the 84th running of the 24 Hour race organised by the Automobile Club de l'Ouest as well as the third round of the 2016 FIA World Endurance Championship."
"24 Hours of Le Mans","744500179731161089","2016-06-19 12:00:00","Into the final hour of this 24 hours endurance racing! Let's all give our best to this last 60 mins! #LeMans24 #WEC https://t.co/GuX8PX58vY","The 84th 24 Hours of Le Mans (French: 84e 24 Heures du Mans) was an automobile endurance event held from 15 to 19 June 2016 at the Circuit de la Sarthe, Le Mans, France. It was the 84th running of the 24 Hour race organised by the Automobile Club de l'Ouest as well as the third round of the 2016 FIA World Endurance Championship."
